run_id,run_name,run_status_snapshot,run_created_at,run_started_at,run_finished_at,model_id,model_label,model_name,method_id,method_label,method_name,doc_id,filename,status,updated_at,reference_source_used,warnings_count,micro_precision,micro_recall,micro_f1,micro_tp,micro_fp,micro_fn,macro_precision,macro_recall,macro_f1,age_precision,age_recall,age_f1,age_tp,age_fp,age_fn,age_support,date_precision,date_recall,date_f1,date_tp,date_fp,date_fn,date_support,location_precision,location_recall,location_f1,location_tp,location_fp,location_fn,location_support,misc_id_precision,misc_id_recall,misc_id_f1,misc_id_tp,misc_id_fp,misc_id_fn,misc_id_support,name_precision,name_recall,name_f1,name_tp,name_fp,name_fn,name_support,other_precision,other_recall,other_f1,other_tp,other_fp,other_fn,other_support,school_precision,school_recall,school_f1,school_tp,school_fp,school_fn,school_support,url_precision,url_recall,url_f1,url_tp,url_fp,url_fn,url_support
9d9278e6,methods_lab__baseline8__gemini,completed_with_errors,2026-03-08T22:13:04.319617+00:00,2026-03-08T22:13:04.321991+00:00,2026-03-08T23:22:35.214532+00:00,gemini_pro,gemini_pro,google.gemini-3.1-pro-preview,method_8,Presidio + LLM Split,Presidio + LLM Split,35a27087,20f55072-0b7b-4b8b-9eb0-6ebb275b9c90_annotated.json,completed,2026-03-08T23:08:14.612068+00:00,manual,0,1.0,0.75,0.8571428571428571,3,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0,0,1,1,1.0,1.0,1.0,1,0,0,1,,,,,,,,,,,,,,,1.0,1.0,1.0,2,0,0,2
9d9278e6,methods_lab__baseline8__gemini,completed_with_errors,2026-03-08T22:13:04.319617+00:00,2026-03-08T22:13:04.321991+00:00,2026-03-08T23:22:35.214532+00:00,gemini_pro,gemini_pro,google.gemini-3.1-pro-preview,method_8,Presidio + LLM Split,Presidio + LLM Split,26028249,26c84903-2377-0538-81db-214c16efb566_2914_annotated.json,completed,2026-03-08T23:08:39.906964+00:00,manual,5,0.7666666666666667,0.7666666666666667,0.7666666666666667,23,7,7,0.2738095238095238,0.2555555555555556,0.264367816091954,,,,,,,,,,,,,,,0.0,0.0,0.0,0,1,0,0,,,,,,,,0.8214285714285714,0.7666666666666667,0.793103448275862,23,5,7,30,,,,,,,,,,,,,,,0.0,0.0,0.0,0,1,0,0
9d9278e6,methods_lab__baseline8__gemini,completed_with_errors,2026-03-08T22:13:04.319617+00:00,2026-03-08T22:13:04.321991+00:00,2026-03-08T23:22:35.214532+00:00,gemini_pro,gemini_pro,google.gemini-3.1-pro-preview,method_8,Presidio + LLM Split,Presidio + LLM Split,c9c3cf4c,232a1483-e3d6-4591-929d-bbae34752e2e_annotated.json,completed,2026-03-08T23:09:09.955931+00:00,manual,5,0.9342105263157895,0.8765432098765432,0.9044585987261147,71,5,10,0.36472602739726023,0.4772727272727273,0.4,0.0,0.0,0.0,0,0,3,3,0.5,1.0,0.6666666666666666,1,1,0,1,,,,,,,,,,,,,,,0.958904109589041,0.9090909090909091,0.9333333333333333,70,3,7,77,,,,,,,,,,,,,,,0.0,0.0,0.0,0,1,0,0
9d9278e6,methods_lab__baseline8__gemini,completed_with_errors,2026-03-08T22:13:04.319617+00:00,2026-03-08T22:13:04.321991+00:00,2026-03-08T23:22:35.214532+00:00,gemini_pro,gemini_pro,google.gemini-3.1-pro-preview,method_8,Presidio + LLM Split,Presidio + LLM Split,ad20d7f7,259ddb69-cdb5-7b3a-1eba-c23d4100d849_2913_annotated.json,completed,2026-03-08T23:09:35.459603+00:00,manual,2,1.0,0.5,0.6666666666666666,2,0,2,0.5,0.3333333333333333,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.8,2,0,1,3,,,,,,,,,,,,,,,0.0,0.0,0.0,0,0,1,1
9d9278e6,methods_lab__baseline8__gemini,completed_with_errors,2026-03-08T22:13:04.319617+00:00,2026-03-08T22:13:04.321991+00:00,2026-03-08T23:22:35.214532+00:00,gemini_pro,gemini_pro,google.gemini-3.1-pro-preview,method_8,Presidio + LLM Split,Presidio + LLM Split,a5a42a0d,990c86f5-811c-430a-ac8d-b5c8367ba4b1_annotated.json,completed,2026-03-08T23:09:46.825050+00:00,manual,3,0.875,0.9130434782608695,0.8936170212765957,21,3,2,0.25,0.23863636363636365,0.24418604651162792,,,,,,,,0.0,0.0,0.0,0,2,0,0,0.0,0.0,0.0,0,1,0,0,,,,,,,,1.0,0.9545454545454546,0.9767441860465117,21,0,1,22,,,,,,,,,,,,,,,0.0,0.0,0.0,0,0,1,1
9d9278e6,methods_lab__baseline8__gemini,completed_with_errors,2026-03-08T22:13:04.319617+00:00,2026-03-08T22:13:04.321991+00:00,2026-03-08T23:22:35.214532+00:00,gemini_pro,gemini_pro,google.gemini-3.1-pro-preview,method_8,Presidio + LLM Split,Presidio + LLM Split,a85b85ba,8117e277-1cbf-449d-7298-3e15fbacbafb_2913_annotated.json,completed,2026-03-08T23:10:06.036869+00:00,manual,1,0.8235294117647058,0.8235294117647058,0.8235294117647058,14,3,3,0.8235294117647058,0.8235294117647058,0.8235294117647058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8235294117647058,0.8235294117647058,0.8235294117647058,14,3,3,17,,,,,,,,,,,,,,,,,,,,,
9d9278e6,methods_lab__baseline8__gemini,completed_with_errors,2026-03-08T22:13:04.319617+00:00,2026-03-08T22:13:04.321991+00:00,2026-03-08T23:22:35.214532+00:00,gemini_pro,gemini_pro,google.gemini-3.1-pro-preview,method_8,Presidio + LLM Split,Presidio + LLM Split,fe8b0fe8,37828c5d-66a4-494c-b480-790b5a84f7a9_annotated.json,completed,2026-03-08T23:10:23.026464+00:00,manual,0,1.0,0.3333333333333333,0.5,1,0,2,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1,0,0,1
9d9278e6,methods_lab__baseline8__gemini,completed_with_errors,2026-03-08T22:13:04.319617+00:00,2026-03-08T22:13:04.321991+00:00,2026-03-08T23:22:35.214532+00:00,gemini_pro,gemini_pro,google.gemini-3.1-pro-preview,method_8,Presidio + LLM Split,Presidio + LLM Split,d4df4c18,0e38e303-12a6-4c6c-8f42-3aaf307310ac_annotated.json,completed,2026-03-08T23:10:49.199590+00:00,manual,3,0.7692307692307693,0.7936507936507936,0.7812500000000001,50,15,13,0.7361111111111112,0.8187500000000001,0.7692780337941629,,,,,,,,,,,,,,,0.65,0.8666666666666667,0.7428571428571429,13,7,2,15,,,,,,,,0.8222222222222222,0.7708333333333334,0.7956989247311829,37,8,11,48,,,,,,,,,,,,,,,,,,,,,
9d9278e6,methods_lab__baseline8__gemini,completed_with_errors,2026-03-08T22:13:04.319617+00:00,2026-03-08T22:13:04.321991+00:00,2026-03-08T23:22:35.214532+00:00,gemini_pro,gemini_pro,google.gemini-3.1-pro-preview,method_8,Presidio + LLM Split,Presidio + LLM Split,c7ca76b6,03bd2893-18e4-439b-a7d0-5000c155d7ac_annotated.json,completed,2026-03-08T23:11:29.816024+00:00,manual,3,1.0,1.0,1.0,12,0,0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,12,0,0,12,,,,,,,,,,,,,,,,,,,,,
9d9278e6,methods_lab__baseline8__gemini,completed_with_errors,2026-03-08T22:13:04.319617+00:00,2026-03-08T22:13:04.321991+00:00,2026-03-08T23:22:35.214532+00:00,gemini_pro,gemini_pro,google.gemini-3.1-pro-preview,method_8,Presidio + LLM Split,Presidio + LLM Split,9bb358ed,4fe6a5da-fc1e-41a1-9e47-187cf5ce02c9_annotated.json,completed,2026-03-08T23:11:06.961250+00:00,manual,1,0.5454545454545454,0.6666666666666666,0.6,6,5,3,0.375,0.3333333333333333,0.35294117647058826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.6666666666666666,0.7058823529411765,6,2,3,9,,,,,,,,,,,,,,,0.0,0.0,0.0,0,3,0,0
