run_id,run_name,run_status_snapshot,run_created_at,run_started_at,run_finished_at,model_id,model_label,prompt_id,prompt_label,doc_id,filename,status,updated_at,reference_source_used,warnings_count,micro_precision,micro_recall,micro_f1,micro_tp,micro_fp,micro_fn,macro_precision,macro_recall,macro_f1,age_precision,age_recall,age_f1,age_tp,age_fp,age_fn,age_support,date_precision,date_recall,date_f1,date_tp,date_fp,date_fn,date_support,location_precision,location_recall,location_f1,location_tp,location_fp,location_fn,location_support,misc_id_precision,misc_id_recall,misc_id_f1,misc_id_tp,misc_id_fp,misc_id_fn,misc_id_support,name_precision,name_recall,name_f1,name_tp,name_fp,name_fn,name_support,other_precision,other_recall,other_f1,other_tp,other_fp,other_fn,other_support,school_precision,school_recall,school_f1,school_tp,school_fp,school_fn,school_support,url_precision,url_recall,url_f1,url_tp,url_fp,url_fn,url_support
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_default_verify_off,preset_default_verify_off,f5d5b0e9,9f2839d6-3730-d4ba-b265-309f0fc0db22_2914_annotated.json,completed,2026-03-08T20:55:47.889888+00:00,manual,7,0.8648648648648649,0.5714285714285714,0.6881720430107527,64,10,48,0.8648648648648649,0.5714285714285714,0.6881720430107527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8648648648648649,0.5714285714285714,0.6881720430107527,64,10,48,112,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_default_verify_on,preset_default_verify_on,56f8e098,17f67cd7-cc76-d922-9175-73fff05bb9fa_2909_annotated.json,completed,2026-03-08T20:55:43.465750+00:00,manual,12,0.7142857142857143,0.5,0.588235294117647,5,2,5,0.35714285714285715,0.2777777777777778,0.31250000000000006,0.0,0.0,0.0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,0.5555555555555556,0.6250000000000001,5,2,4,9,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_default_verify_on,preset_default_verify_on,35a27087,20f55072-0b7b-4b8b-9eb0-6ebb275b9c90_annotated.json,completed,2026-03-08T20:55:46.544485+00:00,manual,3,1.0,0.75,0.8571428571428571,3,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0,0,1,1,1.0,1.0,1.0,1,0,0,1,,,,,,,,,,,,,,,1.0,1.0,1.0,2,0,0,2
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_default_verify_on,preset_default_verify_on,26028249,26c84903-2377-0538-81db-214c16efb566_2914_annotated.json,completed,2026-03-08T20:55:51.581516+00:00,manual,10,0.7272727272727273,0.5333333333333333,0.6153846153846153,16,6,14,0.38095238095238093,0.26666666666666666,0.3137254901960784,,,,,,,,0.0,0.0,0.0,0,1,0,0,,,,,,,,,,,,,,,0.7619047619047619,0.5333333333333333,0.6274509803921569,16,5,14,30,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_default_verify_on,preset_default_verify_on,c9c3cf4c,232a1483-e3d6-4591-929d-bbae34752e2e_annotated.json,completed,2026-03-08T20:55:56.460723+00:00,manual,14,0.9508196721311475,0.7160493827160493,0.8169014084507042,58,3,23,0.8216374269005847,0.7936507936507936,0.7625207296849088,1.0,0.6666666666666666,0.8,2,0,1,3,0.5,1.0,0.6666666666666666,1,1,0,1,,,,,,,,,,,,,,,0.9649122807017544,0.7142857142857143,0.8208955223880597,55,2,22,77,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_default_verify_on,preset_default_verify_on,ad20d7f7,259ddb69-cdb5-7b3a-1eba-c23d4100d849_2913_annotated.json,completed,2026-03-08T20:55:54.638431+00:00,manual,3,1.0,0.75,0.8571428571428571,3,0,1,1.0,0.8333333333333333,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.8,2,0,1,3,,,,,,,,,,,,,,,1.0,1.0,1.0,1,0,0,1
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_default_verify_on,preset_default_verify_on,a5a42a0d,990c86f5-811c-430a-ac8d-b5c8367ba4b1_annotated.json,completed,2026-03-08T20:56:01.581889+00:00,manual,7,1.0,0.6086956521739131,0.7567567567567568,14,0,9,0.5,0.3181818181818182,0.3888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6363636363636364,0.7777777777777778,14,0,8,22,,,,,,,,,,,,,,,0.0,0.0,0.0,0,0,1,1
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_default_verify_on,preset_default_verify_on,a85b85ba,8117e277-1cbf-449d-7298-3e15fbacbafb_2913_annotated.json,completed,2026-03-08T20:56:02.770045+00:00,manual,3,0.8125,0.7647058823529411,0.787878787878788,13,3,4,0.8125,0.7647058823529411,0.787878787878788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8125,0.7647058823529411,0.787878787878788,13,3,4,17,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_default_verify_on,preset_default_verify_on,fe8b0fe8,37828c5d-66a4-494c-b480-790b5a84f7a9_annotated.json,completed,2026-03-08T20:56:03.853869+00:00,manual,3,1.0,0.3333333333333333,0.5,1,0,2,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1,0,0,1
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_default_verify_on,preset_default_verify_on,d4df4c18,0e38e303-12a6-4c6c-8f42-3aaf307310ac_annotated.json,completed,2026-03-08T20:56:13.994518+00:00,manual,7,0.7631578947368421,0.4603174603174603,0.5742574257425742,29,9,34,0.4264705882352941,0.3020833333333333,0.35365853658536583,,,,,,,,,,,,,,,0.0,0.0,0.0,0,4,15,15,,,,,,,,0.8529411764705882,0.6041666666666666,0.7073170731707317,29,5,19,48,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_default_verify_on,preset_default_verify_on,c7ca76b6,03bd2893-18e4-439b-a7d0-5000c155d7ac_annotated.json,completed,2026-03-08T20:56:08.407752+00:00,manual,7,1.0,0.9166666666666666,0.9565217391304348,11,0,1,1.0,0.9166666666666666,0.9565217391304348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.9166666666666666,0.9565217391304348,11,0,1,12,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_default_verify_on,preset_default_verify_on,9bb358ed,4fe6a5da-fc1e-41a1-9e47-187cf5ce02c9_annotated.json,completed,2026-03-08T20:56:12.493068+00:00,manual,3,0.6666666666666666,0.4444444444444444,0.5333333333333333,4,2,5,0.6666666666666666,0.4444444444444444,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.4444444444444444,0.5333333333333333,4,2,5,9,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_default_verify_on,preset_default_verify_on,80648041,05b4be7f-a442-d4a5-e100-d9f502debf09_2914_annotated.json,completed,2026-03-08T20:56:17.178509+00:00,manual,3,0.6666666666666666,0.5714285714285714,0.6153846153846153,4,2,3,0.5,0.2857142857142857,0.36363636363636365,,,,,,,,,,,,,,,0.0,0.0,0.0,0,2,0,0,,,,,,,,1.0,0.5714285714285714,0.7272727272727273,4,0,3,7,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_default_verify_on,preset_default_verify_on,49ac97a8,7ac80468-d52e-4192-bd51-9f8cd7e3e47f_annotated.json,completed,2026-03-08T20:56:20.748382+00:00,manual,3,1.0,0.8888888888888888,0.9411764705882353,8,0,1,1.0,0.8888888888888888,0.9411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8888888888888888,0.9411764705882353,8,0,1,9,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_default_verify_on,preset_default_verify_on,efc03354,8b1643c9-69d3-7123-f7bf-51b762d1a387_2909_annotated.json,completed,2026-03-08T20:56:23.526366+00:00,manual,13,0.8064516129032258,0.7575757575757576,0.7812499999999999,25,6,8,0.4642857142857143,0.2767857142857143,0.3142857142857143,0.0,0.0,0.0,0,2,0,0,,,,,,,,1.0,0.25,0.4,1,0,3,4,,,,,,,,0.8571428571428571,0.8571428571428571,0.8571428571428571,24,4,4,28,0.0,0.0,0.0,0,0,1,1,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_default_verify_on,preset_default_verify_on,35abe043,9f326b6f-1206-7f13-f20b-70024bf419af_2912_annotated.json,completed,2026-03-08T20:56:30.479021+00:00,manual,3,0.9166666666666666,0.7857142857142857,0.8461538461538461,22,2,6,0.9166666666666666,0.7857142857142857,0.8461538461538461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9166666666666666,0.7857142857142857,0.8461538461538461,22,2,6,28,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_default_verify_on,preset_default_verify_on,f5d5b0e9,9f2839d6-3730-d4ba-b265-309f0fc0db22_2914_annotated.json,completed,2026-03-08T20:56:40.099196+00:00,manual,7,0.8089887640449438,0.6428571428571429,0.7164179104477612,72,17,40,0.43373493975903615,0.32142857142857145,0.36923076923076925,,,,,,,,0.0,0.0,0.0,0,6,0,0,,,,,,,,,,,,,,,0.8674698795180723,0.6428571428571429,0.7384615384615385,72,11,40,112,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_off,preset_extended_verify_off,56f8e098,17f67cd7-cc76-d922-9175-73fff05bb9fa_2909_annotated.json,completed,2026-03-08T20:56:33.454209+00:00,manual,12,0.46153846153846156,0.6,0.5217391304347826,6,7,4,0.23076923076923078,0.3333333333333333,0.27272727272727276,0.0,0.0,0.0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,0.46153846153846156,0.6666666666666666,0.5454545454545455,6,7,3,9,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_off,preset_extended_verify_off,35a27087,20f55072-0b7b-4b8b-9eb0-6ebb275b9c90_annotated.json,completed,2026-03-08T20:56:35.126232+00:00,manual,3,1.0,0.75,0.8571428571428571,3,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0,0,1,1,1.0,1.0,1.0,1,0,0,1,,,,,,,,,,,,,,,1.0,1.0,1.0,2,0,0,2
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_off,preset_extended_verify_off,26028249,26c84903-2377-0538-81db-214c16efb566_2914_annotated.json,completed,2026-03-08T20:56:39.108682+00:00,manual,10,0.75,0.5,0.6,15,5,15,0.75,0.5,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.5,0.6,15,5,15,30,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_off,preset_extended_verify_off,c9c3cf4c,232a1483-e3d6-4591-929d-bbae34752e2e_annotated.json,completed,2026-03-08T20:56:45.404137+00:00,manual,13,0.9375,0.7407407407407407,0.8275862068965517,60,4,21,0.3225806451612903,0.25974025974025977,0.2877697841726619,0.0,0.0,0.0,0,0,3,3,0.0,0.0,0.0,0,2,1,1,,,,,,,,,,,,,,,0.967741935483871,0.7792207792207793,0.8633093525179857,60,2,17,77,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_off,preset_extended_verify_off,ad20d7f7,259ddb69-cdb5-7b3a-1eba-c23d4100d849_2913_annotated.json,completed,2026-03-08T20:56:41.825030+00:00,manual,4,1.0,0.75,0.8571428571428571,3,0,1,1.0,0.8333333333333333,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.8,2,0,1,3,,,,,,,,,,,,,,,1.0,1.0,1.0,1,0,0,1
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_off,preset_extended_verify_off,a5a42a0d,990c86f5-811c-430a-ac8d-b5c8367ba4b1_annotated.json,completed,2026-03-08T20:56:46.560329+00:00,manual,7,0.8888888888888888,0.6956521739130435,0.7804878048780488,16,2,7,0.25,0.18181818181818182,0.2105263157894737,,,,,,,,,,,,,,,0.0,0.0,0.0,0,1,0,0,,,,,,,,1.0,0.7272727272727273,0.8421052631578948,16,0,6,22,,,,,,,,0.0,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0,0,1,1
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_off,preset_extended_verify_off,a85b85ba,8117e277-1cbf-449d-7298-3e15fbacbafb_2913_annotated.json,completed,2026-03-08T20:56:49.729259+00:00,manual,3,0.8125,0.7647058823529411,0.787878787878788,13,3,4,0.8125,0.7647058823529411,0.787878787878788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8125,0.7647058823529411,0.787878787878788,13,3,4,17,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_off,preset_extended_verify_off,fe8b0fe8,37828c5d-66a4-494c-b480-790b5a84f7a9_annotated.json,completed,2026-03-08T20:56:48.588977+00:00,manual,3,1.0,0.3333333333333333,0.5,1,0,2,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1,0,0,1
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_off,preset_extended_verify_off,d4df4c18,0e38e303-12a6-4c6c-8f42-3aaf307310ac_annotated.json,completed,2026-03-08T20:56:56.389558+00:00,manual,7,0.7872340425531915,0.5873015873015873,0.6727272727272727,37,10,26,0.7476190476190476,0.56875,0.6456938866577421,,,,,,,,,,,,,,,0.6666666666666666,0.5333333333333333,0.5925925925925926,8,4,7,15,,,,,,,,0.8285714285714286,0.6041666666666666,0.6987951807228916,29,6,19,48,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_off,preset_extended_verify_off,c7ca76b6,03bd2893-18e4-439b-a7d0-5000c155d7ac_annotated.json,completed,2026-03-08T20:56:51.892898+00:00,manual,7,1.0,0.8333333333333334,0.9090909090909091,10,0,2,1.0,0.8333333333333334,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8333333333333334,0.9090909090909091,10,0,2,12,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_off,preset_extended_verify_off,9bb358ed,4fe6a5da-fc1e-41a1-9e47-187cf5ce02c9_annotated.json,completed,2026-03-08T20:56:54.969815+00:00,manual,3,0.7142857142857143,0.5555555555555556,0.6250000000000001,5,2,4,0.7142857142857143,0.5555555555555556,0.6250000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7142857142857143,0.5555555555555556,0.6250000000000001,5,2,4,9,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_off,preset_extended_verify_off,80648041,05b4be7f-a442-d4a5-e100-d9f502debf09_2914_annotated.json,completed,2026-03-08T20:56:57.434447+00:00,manual,3,1.0,0.8571428571428571,0.923076923076923,6,0,1,1.0,0.8571428571428571,0.923076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8571428571428571,0.923076923076923,6,0,1,7,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_off,preset_extended_verify_off,49ac97a8,7ac80468-d52e-4192-bd51-9f8cd7e3e47f_annotated.json,completed,2026-03-08T20:56:59.046623+00:00,manual,3,1.0,0.8888888888888888,0.9411764705882353,8,0,1,1.0,0.8888888888888888,0.9411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8888888888888888,0.9411764705882353,8,0,1,9,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_off,preset_extended_verify_off,efc03354,8b1643c9-69d3-7123-f7bf-51b762d1a387_2909_annotated.json,completed,2026-03-08T20:57:02.014250+00:00,manual,15,0.875,0.6363636363636364,0.7368421052631579,21,3,12,0.6231884057971014,0.32142857142857145,0.39477124183006534,,,,,,,,,,,,,,,1.0,0.25,0.4,1,0,3,4,,,,,,,,0.8695652173913043,0.7142857142857143,0.7843137254901961,20,3,8,28,0.0,0.0,0.0,0,0,1,1,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_off,preset_extended_verify_off,35abe043,9f326b6f-1206-7f13-f20b-70024bf419af_2912_annotated.json,completed,2026-03-08T20:57:05.465295+00:00,manual,3,0.9130434782608695,0.75,0.8235294117647057,21,2,7,0.9130434782608695,0.75,0.8235294117647057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9130434782608695,0.75,0.8235294117647057,21,2,7,28,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_off,preset_extended_verify_off,f5d5b0e9,9f2839d6-3730-d4ba-b265-309f0fc0db22_2914_annotated.json,completed,2026-03-08T20:57:13.079953+00:00,manual,7,0.8414634146341463,0.6160714285714286,0.7113402061855669,69,13,43,0.43125,0.3080357142857143,0.359375,,,,,,,,0.0,0.0,0.0,0,2,0,0,,,,,,,,,,,,,,,0.8625,0.6160714285714286,0.71875,69,11,43,112,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_on,preset_extended_verify_on,56f8e098,17f67cd7-cc76-d922-9175-73fff05bb9fa_2909_annotated.json,completed,2026-03-08T20:57:17.957215+00:00,manual,12,0.8571428571428571,0.6,0.7058823529411764,6,1,4,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.0,0.0,0.0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,1.0,0.6666666666666666,0.8,6,0,3,9,,,,,,,,0.0,0.0,0.0,0,1,0,0,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_on,preset_extended_verify_on,35a27087,20f55072-0b7b-4b8b-9eb0-6ebb275b9c90_annotated.json,completed,2026-03-08T20:57:16.560320+00:00,manual,3,1.0,0.75,0.8571428571428571,3,0,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0,0,1,1,1.0,1.0,1.0,1,0,0,1,,,,,,,,,,,,,,,1.0,1.0,1.0,2,0,0,2
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_on,preset_extended_verify_on,26028249,26c84903-2377-0538-81db-214c16efb566_2914_annotated.json,completed,2026-03-08T20:57:23.527177+00:00,manual,10,0.7391304347826086,0.5666666666666667,0.6415094339622641,17,6,13,0.7391304347826086,0.5666666666666667,0.6415094339622641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7391304347826086,0.5666666666666667,0.6415094339622641,17,6,13,30,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_on,preset_extended_verify_on,c9c3cf4c,232a1483-e3d6-4591-929d-bbae34752e2e_annotated.json,completed,2026-03-08T20:57:28.364961+00:00,manual,13,0.8939393939393939,0.7283950617283951,0.8027210884353742,59,7,22,0.23790322580645162,0.19155844155844157,0.21223021582733814,0.0,0.0,0.0,0,0,3,3,0.0,0.0,0.0,0,3,1,1,,,,,,,,,,,,,,,0.9516129032258065,0.7662337662337663,0.8489208633093526,59,3,18,77,,,,,,,,0.0,0.0,0.0,0,1,0,0,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_on,preset_extended_verify_on,ad20d7f7,259ddb69-cdb5-7b3a-1eba-c23d4100d849_2913_annotated.json,completed,2026-03-08T20:57:27.667278+00:00,manual,4,1.0,0.25,0.4,1,0,3,0.5,0.16666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,0.5,1,0,2,3,,,,,,,,,,,,,,,0.0,0.0,0.0,0,0,1,1
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_on,preset_extended_verify_on,a5a42a0d,990c86f5-811c-430a-ac8d-b5c8367ba4b1_annotated.json,completed,2026-03-08T20:57:31.945037+00:00,manual,7,1.0,0.391304347826087,0.5625,9,0,14,0.5,0.20454545454545456,0.2903225806451613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.4090909090909091,0.5806451612903226,9,0,13,22,,,,,,,,,,,,,,,0.0,0.0,0.0,0,0,1,1
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_on,preset_extended_verify_on,a85b85ba,8117e277-1cbf-449d-7298-3e15fbacbafb_2913_annotated.json,completed,2026-03-08T20:57:33.899853+00:00,manual,3,0.8125,0.7647058823529411,0.787878787878788,13,3,4,0.8125,0.7647058823529411,0.787878787878788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8125,0.7647058823529411,0.787878787878788,13,3,4,17,,,,,,,,,,,,,,,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_on,preset_extended_verify_on,fe8b0fe8,37828c5d-66a4-494c-b480-790b5a84f7a9_annotated.json,completed,2026-03-08T20:57:34.270090+00:00,manual,3,1.0,0.3333333333333333,0.5,1,0,2,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1,0,0,1
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_on,preset_extended_verify_on,d4df4c18,0e38e303-12a6-4c6c-8f42-3aaf307310ac_annotated.json,completed,2026-03-08T20:57:44.869455+00:00,manual,7,0.6521739130434783,0.47619047619047616,0.5504587155963303,30,16,33,0.457680250783699,0.3,0.36163836163836166,,,,,,,,,,,,,,,0.5454545454545454,0.4,0.4615384615384615,6,5,9,15,,,,,,,,0.8275862068965517,0.5,0.6233766233766235,24,5,24,48,,,,,,,,0.0,0.0,0.0,0,6,0,0,,,,,,,
15fad00a,prompt_lab__prompt_text_core__openai,running,2026-03-08T20:50:03.710054+00:00,2026-03-08T20:50:03.714122+00:00,,codex_none,codex_none,preset_extended_verify_on,preset_extended_verify_on,c7ca76b6,03bd2893-18e4-439b-a7d0-5000c155d7ac_annotated.json,completed,2026-03-08T20:57:38.949848+00:00,manual,7,1.0,0.8333333333333334,0.9090909090909091,10,0,2,1.0,0.8333333333333334,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.8333333333333334,0.9090909090909091,10,0,2,12,,,,,,,,,,,,,,,,,,,,,
